%time,field.data
5987437000000,GB_TRACK
5987454000000,GB_TRACK
5987454000000,GB_TRACK
5987488000000,GB_TRACK
5987488000000,GB_TRACK
5987522000000,GB_TRACK
5987539000000,GB_TRACK
5987539000000,GB_TRACK
5987539000000,GB_TRACK
5987556000000,GB_TRACK
5987556000000,GB_TRACK
5987573000000,GB_TRACK
5987607000000,GB_TRACK
5987624000000,GB_TRACK
5987624000000,GB_TRACK
5987624000000,GB_TRACK
5987641000000,TRAILING
5987661000000,TRAILING
5987661000000,TRAILING
5987678000000,TRAILING
5987712000000,TRAILING
5987712000000,TRAILING
5987712000000,TRAILING
5987729000000,TRAILING
5987729000000,TRAILING
5987729000000,TRAILING
5987765000000,TRAILING
5987799000000,TRAILING
5987799000000,TRAILING
5987816000000,TRAILING
5987833000000,TRAILING
5987833000000,TRAILING
5987833000000,TRAILING
5987850000000,TRAILING
5987867000000,TRAILING
5987867000000,TRAILING
5987884000000,TRAILING
5987901000000,TRAILING
5987918000000,TRAILING
5987935000000,TRAILING
5987935000000,TRAILING
5987952000000,TRAILING
5987969000000,TRAILING
5987969000000,TRAILING
5987986000000,TRAILING
5988003000000,TRAILING
5988037000000,TRAILING
5988037000000,TRAILING
5988037000000,TRAILING
5988054000000,TRAILING
5988054000000,TRAILING
5988072000000,TRAILING
5988089000000,TRAILING
5988140000000,TRAILING
5988140000000,TRAILING
5988174000000,TRAILING
5988174000000,TRAILING
5988191000000,TRAILING
5988191000000,TRAILING
5988208000000,TRAILING
5988208000000,TRAILING
5988242000000,TRAILING
5988242000000,TRAILING
5988259000000,TRAILING
5988276000000,TRAILING
5988293000000,TRAILING
5988293000000,TRAILING
5988310000000,TRAILING
5988327000000,TRAILING
5988344000000,TRAILING
5988344000000,TRAILING
5988355000000,TRAILING
5988374000000,TRAILING
5988391000000,TRAILING
5988391000000,TRAILING
5988408000000,TRAILING
5988425000000,TRAILING
5988442000000,TRAILING
5988442000000,TRAILING
5988459000000,TRAILING
5988476000000,TRAILING
5988493000000,TRAILING
5988493000000,TRAILING
5988527000000,TRAILING
5988527000000,TRAILING
