%time,field.data
5987661000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 1, "ot_age_ms": 52.0, "rc_age_ms": 52.0, "n_wpnts": 80}
5987661000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 1, "ot_age_ms": 52.0, "rc_age_ms": 52.0, "n_wpnts": 80}
5987678000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 1, "ot_age_ms": 69.0, "rc_age_ms": 69.0, "n_wpnts": 80}
5987712000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 80}
5987712000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 80}
5987712000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 80}
5987729000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 66.0, "rc_age_ms": 66.0, "n_wpnts": 80}
5987729000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 15.0, "rc_age_ms": 15.0, "n_wpnts": 80}
5987729000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 80}
5987765000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 80}
5987799000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 80}
5987799000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 80}
5987816000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 33}
5987833000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 33}
5987833000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 33}
5987833000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 33}
5987850000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 15.0, "rc_age_ms": 15.0, "n_wpnts": 34}
5987867000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 15.0, "rc_age_ms": 15.0, "n_wpnts": 35}
5987867000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 15.0, "rc_age_ms": 15.0, "n_wpnts": 35}
5987884000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 35}
5987901000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 35}
5987935000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 35}
5987935000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 35}
5987935000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": -2.0, "rc_age_ms": -2.0, "n_wpnts": 35}
5987952000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 15.0, "rc_age_ms": 15.0, "n_wpnts": 35}
5987969000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 15.0, "rc_age_ms": 15.0, "n_wpnts": 35}
5987969000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 15.0, "rc_age_ms": 15.0, "n_wpnts": 35}
5987986000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 35}
5988003000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 35}
5988037000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 33}
5988037000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 33}
5988037000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 33}
5988054000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 66.0, "rc_age_ms": 66.0, "n_wpnts": 33}
5988054000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 15.0, "rc_age_ms": 15.0, "n_wpnts": 33}
5988072000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 33.0, "rc_age_ms": 33.0, "n_wpnts": 33}
5988089000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 33.0, "rc_age_ms": 33.0, "n_wpnts": 31}
5988140000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 32}
5988140000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 32}
5988174000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 32}
5988174000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 32}
5988191000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 32}
5988191000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 32}
5988208000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 32}
5988208000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 32}
5988242000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 32}
5988242000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 32}
5988259000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 32}
5988276000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 32}
5988293000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 32}
5988293000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 32}
5988327000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 15.0, "rc_age_ms": 15.0, "n_wpnts": 33}
5988327000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 33}
5988344000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 15.0, "rc_age_ms": 15.0, "n_wpnts": 32}
5988344000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 15.0, "rc_age_ms": 15.0, "n_wpnts": 32}
5988355000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 26.0, "rc_age_ms": 26.0, "n_wpnts": 32}
5988374000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 19.0, "rc_age_ms": 19.0, "n_wpnts": 32}
5988391000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 36.0, "rc_age_ms": 36.0, "n_wpnts": 32}
5988391000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 36.0, "rc_age_ms": 36.0, "n_wpnts": 32}
5988408000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 53.0, "rc_age_ms": 53.0, "n_wpnts": 32}
5988425000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 33}
5988442000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 33}
5988442000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 33}
5988459000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 33}
5988476000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 33}
5988493000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 33}
5988493000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 33}
5988527000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 33}
5988527000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 33}
5988544000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 33}
5988544000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 33}
5988567000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 40.0, "rc_age_ms": 40.0, "n_wpnts": 34}
5988567000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 40.0, "rc_age_ms": 40.0, "n_wpnts": 34}
5988584000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 57.0, "rc_age_ms": 57.0, "n_wpnts": 34}
5988601000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 33}
5988618000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 33}
5988618000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 33}
5988635000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 33}
5988652000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 33}
5988669000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 34}
5988669000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 34}
5988686000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 34}
5988720000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 68.0, "rc_age_ms": 68.0, "n_wpnts": 34}
5988720000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 68.0, "rc_age_ms": 68.0, "n_wpnts": 34}
5988737000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 35}
5988737000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 35}
5988754000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 34}
5988754000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 34}
5988788000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 35}
5988788000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 35}
5988822000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 36}
5988822000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 36}
5988822000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 36}
5988839000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 35}
5988856000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 35}
5988856000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 35}
5988873000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 38}
5988907000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 36}
5988907000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 36}
5988907000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 36}
5988941000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 39}
5988941000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 38}
5988941000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 38}
5988958000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 38}
5988992000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 39}
5988992000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 39}
5988992000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 39}
5989009000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 39}
5989026000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 38}
5989043000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 37}
5989043000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 37}
5989060000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 38}
5989077000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 39}
5989094000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 38}
5989094000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 38}
5989111000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 38}
5989128000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 68.0, "rc_age_ms": 68.0, "n_wpnts": 38}
5989145000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 39}
5989145000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 39}
5989169000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 24.0, "rc_age_ms": 24.0, "n_wpnts": 39}
5989169000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 24.0, "rc_age_ms": 24.0, "n_wpnts": 39}
5989203000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 40}
5989203000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 39}
5989220000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 39}
5989220000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 39}
5989237000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 41}
5989254000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 41}
5989254000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 41}
5989271000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 42}
5989288000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 41}
5989305000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 41}
5989339000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 40}
5989339000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 85.0, "rc_age_ms": 85.0, "n_wpnts": 40}
5989339000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 40}
5989352000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 13.0, "rc_age_ms": 13.0, "n_wpnts": 40}
5989386000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 40}
